order_id,tanggal_pembelian,nama_pelanggan,kota,produk,merek,harga_satuan,jumlah,total_harga,metode_pembayaran,rating,status_pengiriman
ORD00808,05-05-2025,,ternate,Galaxy A14,samsung,15965299,1,15965299,Transfer Bank,4,Terkirim
ORD00809,02-25-2025,Ratih Pratama,Tanjungbalai,iPhone 13,Apple,11425080,2,22850160,E-Wallet,2,Terkirim
,2025/03/11,Dt. Akarsana Suryono,kota administrasi jakarta barat,Vivo Y27,vivo,13747665,3,41242995,COD,3,Terkirim
ORD00811,2025/06/08,Dt. Salman Riyanti,Prabumulih,Realme 11 Pro,Realme,1743334,3,5230002,Transfer Bank,4,Terkirim
ORD00812,,Catur Anggraini,PASURUAN,Vivo Y27,VIVO,13747665,3,41242995,Transfer Bank,5,Terkirim
ORD00813,2025-04-28,"R.M. Abyasa Agustina, S.T.",Kotamobagu,Realme C55,Realme,6183710,3,18551130,E-Wallet,4,Terkirim
ORD00814,2025-07-17,Latika Saputra,TARAKAN,OPPO Reno10,OPPO,16139773,3,48419319,Kartu Kredit,,Terkirim
ORD00815,2025-04-15,Citra Susanti,Surakarta,iPhone 14 Pro,Apple,9443827,3,28331481,E-Wallet,5,Terkirim
,02-25-2025,Gaman Kusumo,Batam,iPhone 13,Apple,11425080,2,22850160,Kartu Kredit,2,Terkirim
ORD00817,2025-07-23,Tgk. Ratna Suwarno,tanjungpinang,Vivo Y27,vivo,13747665,2,27495330,,3,Terkirim
ORD00818,02-28-2025,Ghani Hidayanto,BANJAR,,OPPO,16139773,1,16139773,Transfer Bank,3,Dalam Pengiriman
ORD00819,2025/05/11,R. Farhunnisa Maulana,TANGERANG,Redmi Note 12,XIAOMI,15542345,2,31084690,E-Wallet,4,Terkirim
ORD00820,2025-05-15,Gantar Hardiansyah,meulaboh,OPPO A57,oppo,13851031,1,13851031,Transfer Bank,4,Terkirim
ORD00821,06-29-2025,Oliva Iswahyudi,Kota Administrasi Jakarta Selatan,Galaxy S23,Samsung,5131304,1,5131304,COD,5,Terkirim
ORD00822,2025-05-27,,Sabang,Redmi Note 12,Xiaomi,15542345,3,46627035,Kartu Kredit,4,Terkirim
ORD00823,2025-07-08,Tgk. Gara Budiyanto,Bontang,Galaxy A14,Samsung,15965299,2,31930598,,4,Dalam Pengiriman
ORD00824,,Victoria Siregar,Kota Administrasi Jakarta Barat,iPhone 13,Apple,11425080,2,22850160,COD,3,Terkirim
ORD00825,2025-06-05,Daliman Prastuti,SUKABUMI,OPPO A57,OPPO,13851031,3,41553093,E-Wallet,5,Terkirim
ORD00826,2025/04/13,Mutia Hidayat,Magelang,Vivo V29,Vivo,8682500,1,8682500,Kartu Kredit,5,Terkirim
ORD00827,06-21-2025,Puti Latika Widodo,Batam,OPPO Reno10,OPPO,16139773,2,32279546,E-Wallet,5,Terkirim
ORD00828,04-10-2025,Zizi Hidayat,Tangerang Selatan,iPhone 14 Pro,Apple,9443827,3,28331481,E-Wallet,1,Dalam Pengiriman
ORD00829,,Kania Sihombing,Purwokerto,Vivo Y27,Vivo,13747665,3,41242995,E-Wallet,4,Terkirim
ORD00830,2025/05/26,Malika Marpaung,Sabang,iPhone 13,Apple,11425080,3,34275240,Kartu Kredit,2,Terkirim
ORD00831,2025-06-01,Jail Wijayanti,Pangkalpinang,iPhone 14 Pro,Apple,9443827,1,9443827,Transfer Bank,3,Terkirim
,01-31-2025,Lili Prasetyo,Purwokerto,Vivo Y27,Vivo,13747665,2,27495330,Kartu Kredit,2,Terkirim
ORD00833,2025-02-27,Umi Prasetyo,Padang,Realme C55,Realme,6183710,1,6183710,COD,4,Terkirim
ORD00834,2025/03/08,"Nadine Permata, S.E.I",Bontang,OPPO A57,OPPO,13851031,1,13851031,E-Wallet,,Dalam Pengiriman
ORD00835,2025-05-15,Shakila Hakim,Payakumbuh,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,2,Terkirim
ORD00836,2025-03-08,Mutia Purnawati,Pekalongan,iPhone 14 Pro,Apple,9443827,1,9443827,E-Wallet,,Terkirim
,2025/03/27,"dr. Kartika Oktaviani, S.Kom",Padangpanjang,iPhone 14 Pro,Apple,9443827,2,18887654,Kartu Kredit,4,Gagal
ORD00838,2025-06-23,Cindy Wibisono,Bogor,Vivo Y27,Vivo,13747665,1,13747665,Kartu Kredit,3,Dalam Pengiriman
ORD00839,2025/03/15,,DUMAI,Realme 11 Pro,REALME,1743334,1,1743334,COD,2,Terkirim
ORD00840,2025/06/21,drg. Dalima Nashiruddin,Tanjungpinang,Poco X5,Xiaomi,9263873,2,18527746,COD,4,Terkirim
ORD00841,2025-04-27,Sutan Harsanto Waskita,Lhokseumawe,OPPO Reno10,OPPO,16139773,,16139773,COD,5,Terkirim
ORD00842,2025-04-03,"R. Prayogo Suartini, S.IP",kediri,Realme C55,realme,6183710,2,12367420,Transfer Bank,2,Terkirim
ORD00843,2025-05-22,drg. Karman Fujiati,Banjarmasin,iPhone 13,Apple,11425080,2,22850160,Transfer Bank,,Terkirim
ORD00844,2025/07/04,Jindra Irawan,MANADO,,APPLE,11425080,3,34275240,Transfer Bank,3,Terkirim
ORD00845,2025-03-20,Jasmin Yuliarti,bengkulu,Poco X5,xiaomi,,2,18527746,COD,5,Dalam Pengiriman
ORD00846,2025/06/21,Mariadi Sihotang,tual,Vivo Y27,vivo,13747665,2,27495330,Transfer Bank,4,Terkirim
ORD00847,2025/03/14,Dr. Najib Mansur,Sukabumi,Realme 11 Pro,Realme,1743334,1,1743334,,4,Terkirim
ORD00848,2025-06-02,"Ir. Karma Prastuti, S.Gz",Tanjungpinang,Galaxy A14,Samsung,15965299,,31930598,Kartu Kredit,3,Terkirim
ORD00849,2025-02-21,"Yono Saefullah, M.Pd",Kotamobagu,Galaxy S23,Samsung,,1,5131304,Transfer Bank,4,Terkirim
ORD00850,2025-04-03,Maryanto Wacana,Tangerang,Realme C55,Realme,6183710,3,,Transfer Bank,1,Terkirim
ORD00851,2025-02-12,Farhunnisa Wasita,Magelang,OPPO A57,OPPO,13851031,1,13851031,Kartu Kredit,4,Gagal
ORD00852,03-11-2025,Saadat Simanjuntak,Pontianak,Redmi Note 12,Xiaomi,15542345,1,15542345,COD,5,Terkirim
ORD00853,2025/04/14,Ibun Anggriawan,PRABUMULIH,OPPO A57,OPPO,13851031,3,41553093,Transfer Bank,4,Terkirim
ORD00854,2025-05-17,Yuliana Wibisono,Balikpapan,Realme C55,Realme,6183710,3,18551130,E-Wallet,5,Terkirim
ORD00855,2025-05-10,Vanesa Agustina,Kediri,Realme C55,Realme,6183710,1,6183710,Transfer Bank,4,
ORD00856,04-11-2025,Ir. Kamila Mandasari,Semarang,,Samsung,15965299,1,15965299,Transfer Bank,2,Terkirim
ORD00857,2025/06/04,"Rini Haryanto, S.I.Kom",Lubuklinggau,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,5,Terkirim
ORD00858,04-16-2025,Febi Mayasari,Lhokseumawe,Realme C55,,6183710,3,18551130,E-Wallet,2,Terkirim
ORD00859,02-04-2025,Zalindra Pangestu,,Redmi Note 12,XIAOMI,15542345,2,31084690,COD,4,Terkirim
ORD00860,2025-05-03,"Umi Firmansyah, S.Pt",surakarta,iPhone 14 Pro,apple,9443827,3,28331481,Transfer Bank,2,Terkirim
ORD00861,2025-07-25,Daryani Adriansyah,Padang Sidempuan,iPhone 14 Pro,Apple,9443827,2,18887654,E-Wallet,1,Dalam Pengiriman
ORD00862,2025/05/04,Simon Dongoran,CILEGON,OPPO Reno10,OPPO,16139773,1,16139773,E-Wallet,4,Terkirim
ORD00863,2025-02-12,,Binjai,Realme 11 Pro,Realme,500000000,3,5230002,E-Wallet,3,Terkirim
ORD00864,03-28-2025,"Zelda Permadi, S.Kom",Banjarmasin,OPPO Reno10,OPPO,16139773,3,48419319,E-Wallet,4,Terkirim
ORD00865,2025-06-24,,PAREPARE,Vivo V29,VIVO,8682500,3,26047500,E-Wallet,4,Terkirim
ORD00866,2025-01-31,dr. Ghaliyati Sitompul,bau-bau,iPhone 13,apple,11425080,2,22850160,Transfer Bank,1,Gagal
ORD00867,2025-07-21,Koko Hutagalung,Padangpanjang,iPhone 13,Apple,,2,22850160,Transfer Bank,2,Terkirim
,2025/05/10,"Jasmani Wibisono, M.Ak",pagaralam,Galaxy A14,samsung,15965299,2,31930598,COD,4,Terkirim
ORD00869,2025-02-19,Hasna Sinaga,Denpasar,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,3,Terkirim
ORD00870,2025/05/29,Drs. Zizi Sirait,Tasikmalaya,Galaxy A14,Samsung,15965299,,47895897,COD,4,Terkirim
ORD00871,06-21-2025,"Julia Maryadi, S.Farm",,Galaxy S23,Samsung,5131304,2,10262608,COD,4,Dalam Pengiriman
ORD00872,2025-02-19,"Drs. Kawaya Rajata, S.Sos",Banjarmasin,OPPO Reno10,OPPO,16139773,2,32279546,Transfer Bank,5,Dalam Pengiriman
ORD00873,07-22-2025,Caraka Prayoga,Metro,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,4,Terkirim
ORD00874,2025-02-23,"Estiono Wibowo, S.I.Kom",padangpanjang,Poco X5,xiaomi,9263873,1,9263873,Transfer Bank,4,Terkirim
ORD00875,2025-07-01,dr. Padma Tarihoran,MOJOKERTO,Vivo V29,VIVO,8682500,1,8682500,COD,4,Terkirim
ORD00876,2025-04-26,"Gading Handayani, M.Kom.",Binjai,,Realme,1743334,2,3486668,Transfer Bank,3,Terkirim
ORD00877,2025/06/20,"Fitriani Astuti, M.M.",Pariaman,OPPO A57,OPPO,13851031,1,13851031,E-Wallet,3,Terkirim
ORD00878,2025-06-27,Icha Wasita,Kotamobagu,iPhone 13,Apple,11425080,,22850160,COD,5,Terkirim
ORD00879,2025-06-30,KH. Darman Jailani,Tangerang,OPPO Reno10,OPPO,,3,48419319,COD,4,Terkirim
ORD00880,2025-07-01,Rachel Wacana,Pekalongan,OPPO A57,OPPO,13851031,2,27702062,,5,Terkirim
ORD00881,2025-01-26,Marsito Waskita,Banjar,Galaxy S23,Samsung,5131304,1,5131304,E-Wallet,,Terkirim
ORD00882,04-25-2025,"Bahuwarna Adriansyah, M.Ak",pontianak,Galaxy A14,samsung,15965299,3,47895897,Kartu Kredit,5,Dalam Pengiriman
ORD00883,2025-03-19,Harto Novitasari,Madiun,iPhone 14 Pro,Apple,1,,9443827,E-Wallet,5,Dalam Pengiriman
ORD00884,2025/04/14,Maras Uwais,Bitung,Galaxy S23,Samsung,5131304,3,15393912,E-Wallet,4,Terkirim
ORD00885,2025/06/05,Ir. Alambana Palastri,Cirebon,Realme 11 Pro,Realme,500000000,1,1743334,COD,3,
ORD00886,06-18-2025,"Simon Mandala, M.TI.",Salatiga,iPhone 13,Apple,11425080,1,11425080,COD,4,Terkirim
ORD00887,2025-04-08,"Bagya Rahmawati, S.Gz",Bontang,Vivo Y27,Vivo,13747665,2,27495330,,3,Terkirim
ORD00888,2025/02/17,"Salwa Prakasa, S.Kom",JAYAPURA,OPPO Reno10,OPPO,16139773,1,16139773,Kartu Kredit,4,Terkirim
ORD00889,2025-02-23,Farhunnisa Widiastuti,PEKANBARU,Realme C55,REALME,6183710,3,18551130,,4,Terkirim
ORD00890,2025-07-20,Harsaya Pratiwi,magelang,Galaxy A14,samsung,15965299,1,15965299,COD,4,Terkirim
ORD00891,2025-05-02,Puti Usamah,Tasikmalaya,iPhone 13,Apple,11425080,2,22850160,Transfer Bank,3,Terkirim
ORD00892,2025-07-10,"Ghaliyati Mansur, S.E.",Parepare,OPPO Reno10,OPPO,16139773,1,,E-Wallet,3,Terkirim
ORD00893,2025-06-10,"Karna Hasanah, M.Farm",padangpanjang,OPPO A57,oppo,13851031,3,41553093,Kartu Kredit,4,Gagal
ORD00894,2025/03/23,Karen Wibowo,Pagaralam,iPhone 13,Apple,11425080,2,22850160,E-Wallet,2,
ORD00895,06-12-2025,Drs. Cecep Namaga,Prabumulih,Realme C55,Realme,6183710,2,12367420,E-Wallet,5,Terkirim
ORD00896,07-05-2025,"Ir. Abyasa Siregar, S.Kom",Payakumbuh,Galaxy A14,Samsung,15965299,1,,COD,3,Terkirim
ORD00897,2025-07-20,"Tgk. Febi Situmorang, S.Gz",Pariaman,Galaxy A14,Samsung,15965299,3,47895897,COD,3,Terkirim
ORD00898,2025-04-11,"Nyana Laksmiwati, S.H.",Pangkalpinang,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,1,Terkirim
ORD00899,03-22-2025,Nadine Sudiati,Gorontalo,OPPO Reno10,OPPO,16139773,2,32279546,COD,4,Terkirim
ORD00900,2025-04-03,"Gadang Habibi, S.T.",KOTAMOBAGU,Galaxy A14,SAMSUNG,15965299,3,47895897,Transfer Bank,4,Terkirim
ORD00901,2025-02-13,Septi Fujiati,Meulaboh,iPhone 13,Apple,11425080,2,22850160,Kartu Kredit,3,Terkirim
ORD00902,2025-05-16,"Mursita Saptono, M.Kom.",banjarbaru,Galaxy A14,samsung,15965299,3,47895897,Kartu Kredit,2,Gagal
ORD00903,2025-02-01,Kartika Fujiati,Kediri,iPhone 14 Pro,Apple,9443827,3,28331481,Transfer Bank,4,Terkirim
ORD00904,2025/06/28,R.A. Rika Permadi,Bau-Bau,OPPO A57,OPPO,13851031,3,41553093,Kartu Kredit,3,Terkirim
ORD00905,2025-04-18,"Puti Endah Damanik, M.M.",TANJUNGPINANG,OPPO Reno10,OPPO,16139773,3,48419319,Transfer Bank,4,Terkirim
ORD00906,2025/06/07,Sabrina Saptono,Solok,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,4,Terkirim
ORD00907,2025-06-14,Yunita Maryati,pontianak,Galaxy A14,samsung,15965299,2,31930598,Transfer Bank,3,Gagal
ORD00908,2025/05/30,Fathonah Hassanah,Kota Administrasi Jakarta Selatan,iPhone 13,Apple,11425080,2,22850160,Kartu Kredit,3,Terkirim
ORD00909,2025-02-28,Aurora Simbolon,kendari,Vivo V29,vivo,8682500,1,8682500,E-Wallet,5,Terkirim
ORD00910,2025-07-23,Arta Kurniawan,KOTA ADMINISTRASI JAKARTA BARAT,OPPO A57,OPPO,13851031,2,27702062,Kartu Kredit,4,Terkirim
ORD00911,2025-06-10,Padmi Mulyani,Malang,Vivo Y27,Vivo,13747665,1,13747665,E-Wallet,4,Terkirim
ORD00912,2025-06-25,Irfan Maryati,Mataram,Redmi Note 12,Xiaomi,15542345,1,15542345,COD,2,Terkirim
ORD00913,2025-05-16,Dimaz Prakasa,Tasikmalaya,Realme C55,Realme,6183710,1,6183710,COD,,Terkirim
ORD00914,,"Keisha Winarsih, S.Gz",Balikpapan,Realme C55,Realme,1,2,12367420,Transfer Bank,1,Terkirim
ORD00915,2025-03-09,"dr. Jamalia Permadi, S.IP",Lhokseumawe,Realme 11 Pro,Realme,1743334,1,1743334,COD,4,Terkirim
ORD00916,2025-05-01,Surya Laksmiwati,Bukittinggi,iPhone 13,Apple,11425080,1,11425080,COD,5,Dalam Pengiriman
ORD00917,2025-06-01,"Oni Irawan, S.Farm",sawahlunto,iPhone 13,apple,99999999,3,34275240,Transfer Bank,3,Terkirim
ORD00918,2025-04-07,Laksana Saputra,JAYAPURA,iPhone 13,APPLE,11425080,2,22850160,E-Wallet,1,Terkirim
ORD00919,06-14-2025,"R. Laila Pradana, S.Ked",Makassar,iPhone 13,Apple,11425080,1,11425080,COD,1,Terkirim
ORD00920,05-20-2025,Mujur Oktaviani,Mataram,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,3,Terkirim
ORD00921,2025/02/12,Hasan Mustofa,Batam,OPPO Reno10,,16139773,1,16139773,E-Wallet,3,Terkirim
ORD00922,04-07-2025,Ella Hutapea,batu,Galaxy A14,samsung,15965299,1,15965299,E-Wallet,1,Terkirim
ORD00923,02-02-2025,"Sutan Martaka Zulaika, S.Pt",Batam,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,5,Terkirim
ORD00924,04-15-2025,Cici Wacana,malang,Redmi Note 12,xiaomi,500000000,1,,Kartu Kredit,4,Terkirim
ORD00925,2025-06-03,,KOTA ADMINISTRASI JAKARTA BARAT,Galaxy A14,SAMSUNG,15965299,1,15965299,COD,3,Terkirim
ORD00926,04-21-2025,Queen Ramadan,Tomohon,OPPO Reno10,OPPO,16139773,1,16139773,,5,Terkirim
ORD00927,03-06-2025,Leo Tampubolon,PANGKALPINANG,Vivo V29,VIVO,8682500,2,17365000,E-Wallet,2,Terkirim
ORD00928,2025-05-12,"Sutan Okta Yuniar, S.IP",Sungai Penuh,Realme 11 Pro,Realme,1743334,1,1743334,Transfer Bank,5,Terkirim
ORD00929,2025/03/19,,Blitar,Redmi Note 12,Xiaomi,15542345,3,46627035,COD,3,Terkirim
ORD00930,2025-06-17,"Hani Wasita, S.E.I",Cimahi,Galaxy A14,Samsung,15965299,,15965299,COD,5,Terkirim
ORD00931,2025-02-26,Atmaja Nuraini,BANDUNG,Realme C55,REALME,6183710,1,6183710,Transfer Bank,4,Terkirim
ORD00932,2025-05-28,Salsabila Wibowo,Purwokerto,iPhone 14 Pro,Apple,,2,18887654,COD,5,Terkirim
ORD00933,2025/07/06,"Ir. Icha Sitompul, M.M.",pekanbaru,Redmi Note 12,xiaomi,15542345,1,15542345,Kartu Kredit,,Terkirim
ORD00934,2025-07-01,Yunita Yuliarti,Bandung,OPPO A57,OPPO,13851031,3,41553093,E-Wallet,3,
ORD00935,2025/06/01,"Bagya Zulkarnain, S.Ked",Banda Aceh,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,5,Gagal
ORD00936,2025-02-14,"Sarah Sitorus, S.Psi",Bau-Bau,Redmi Note 12,Xiaomi,15542345,2,31084690,,3,Terkirim
ORD00937,2025/04/25,"Ana Firgantoro, S.H.",makassar,Poco X5,xiaomi,,1,9263873,Kartu Kredit,3,Terkirim
ORD00938,2025/06/04,Ir. Dalima Andriani,batu,iPhone 13,apple,,2,22850160,COD,3,Terkirim
ORD00939,2025/06/22,Teguh Tampubolon,Banjar,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,4,Terkirim
ORD00940,2025-06-17,,SUNGAI PENUH,Redmi Note 12,XIAOMI,15542345,3,46627035,E-Wallet,3,Terkirim
ORD00941,2025/04/16,drg. Putri Wibowo,Kota Administrasi Jakarta Utara,Galaxy S23,Samsung,5131304,2,10262608,Kartu Kredit,4,Terkirim
ORD00942,2025/02/24,Salsabila Fujiati,MEDAN,Redmi Note 12,XIAOMI,15542345,3,46627035,E-Wallet,4,Terkirim
ORD00943,2025/07/19,Nadia Maryadi,Depok,iPhone 13,Apple,11425080,3,34275240,Transfer Bank,,Terkirim
ORD00944,04-12-2025,Ophelia Wasita,manado,Realme 11 Pro,realme,1743334,3,5230002,E-Wallet,5,Gagal
ORD00945,2025-06-29,Ir. Rahmi Jailani,payakumbuh,Galaxy S23,samsung,5131304,1,5131304,COD,4,Gagal
ORD00946,2025-07-22,Sidiq Yolanda,Bandar Lampung,Redmi Note 12,Xiaomi,15542345,1,15542345,Transfer Bank,3,Gagal
ORD00947,2025/03/14,"Sutan Dwi Simbolon, S.Psi",tangerang selatan,iPhone 13,apple,11425080,2,,COD,3,Terkirim
ORD00948,2025-03-31,Pandu Dongoran,Langsa,Realme 11 Pro,Realme,1743334,3,5230002,Kartu Kredit,3,Terkirim
ORD00949,2025-07-12,Ida Pratama,Kota Administrasi Jakarta Pusat,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,2,Dalam Pengiriman
ORD00950,2025-05-15,Ajimin Maheswara,semarang,iPhone 14 Pro,apple,9443827,2,18887654,COD,3,Terkirim
ORD00951,,Julia Irawan,bandar lampung,Vivo Y27,vivo,13747665,2,27495330,COD,3,Terkirim
ORD00952,03-26-2025,"Ulva Uyainah, S.Sos",Banjar,Realme C55,Realme,,1,6183710,COD,5,Terkirim
ORD00953,2025-06-19,"Cahya Pratama, S.Sos",salatiga,,vivo,8682500,3,26047500,E-Wallet,4,Terkirim
ORD00954,2025-03-15,,Denpasar,Galaxy S23,Samsung,500000000,1,5131304,COD,3,Terkirim
ORD00955,2025-06-16,Oni Hardiansyah,Kota Administrasi Jakarta Utara,Galaxy A14,Samsung,15965299,2,31930598,COD,4,Gagal
ORD00956,07-24-2025,Fathonah Natsir,Pontianak,Galaxy S23,Samsung,5131304,1,,Kartu Kredit,2,Terkirim
ORD00957,2025-01-26,Ir. Laila Prayoga,Bukittinggi,iPhone 13,Apple,11425080,2,22850160,COD,4,Terkirim
ORD00958,05-23-2025,Mumpuni Napitupulu,,Vivo Y27,Vivo,13747665,2,27495330,Transfer Bank,4,Terkirim
ORD00959,2025-07-24,"Unggul Anggraini, S.E.I",Kota Administrasi Jakarta Utara,Galaxy A14,Samsung,15965299,3,47895897,Transfer Bank,4,Gagal
ORD00960,2025-02-18,Muhammad Jailani,Pagaralam,OPPO Reno10,,16139773,1,16139773,COD,4,Terkirim
ORD00961,2025-05-04,Drs. Kani Samosir,Tanjungpinang,Realme C55,Realme,6183710,2,12367420,Transfer Bank,5,Terkirim
ORD00962,2025-07-23,Sutan Kariman Sihombing,Cilegon,Vivo V29,Vivo,8682500,1,8682500,COD,5,Terkirim
ORD00963,2025-03-25,Tedi Widiastuti,BITUNG,iPhone 13,APPLE,,1,11425080,Transfer Bank,4,Terkirim
ORD00964,2025-04-30,"Drs. Heryanto Napitupulu, M.Kom.",payakumbuh,iPhone 14 Pro,apple,9443827,1,9443827,Transfer Bank,4,Terkirim
ORD00965,2025-02-01,Galak Nashiruddin,KUPANG,Realme C55,REALME,6183710,1,6183710,E-Wallet,4,Terkirim
ORD00966,2025-04-02,Ilyas Wulandari,yogyakarta,iPhone 13,apple,11425080,3,34275240,COD,3,Dalam Pengiriman
ORD00967,2025/05/05,Karsana Hutapea,tangerang selatan,Realme 11 Pro,realme,1743334,2,3486668,E-Wallet,3,Terkirim
ORD00968,2025-05-21,"Rahman Prasasta, S.IP",BANDUNG,OPPO A57,,13851031,3,41553093,Transfer Bank,1,Terkirim
ORD00969,2025/06/17,"Natalia Megantara, S.Ked",SEMARANG,Galaxy A14,SAMSUNG,15965299,3,47895897,,4,Terkirim
ORD00970,2025-06-20,Dr. Gatot Permadi,Tegal,Vivo Y27,Vivo,13747665,1,13747665,Transfer Bank,4,Terkirim
ORD00971,2025-05-22,Almira Mandala,BANJAR,OPPO A57,OPPO,13851031,2,27702062,COD,3,Terkirim
ORD00972,2025/03/18,"Tgk. Bakiadi Dongoran, S.Pt",Tidore Kepulauan,Vivo V29,Vivo,8682500,3,26047500,Transfer Bank,5,Terkirim
ORD00973,2025-05-06,Mutia Wastuti,Tanjungbalai,,Apple,11425080,2,22850160,Kartu Kredit,5,Terkirim
ORD00974,2025-02-15,Maya Megantara,solok,iPhone 13,apple,11425080,3,34275240,Transfer Bank,4,Terkirim
ORD00975,2025/03/04,Drs. Endah Nuraini,serang,iPhone 14 Pro,apple,9443827,2,18887654,,4,Terkirim
ORD00976,2025-04-29,Kamaria Gunarto,Pontianak,Vivo Y27,Vivo,,3,41242995,E-Wallet,5,Terkirim
ORD00977,2025-04-28,Tgk. Nrima Setiawan,BANJARBARU,Realme 11 Pro,REALME,1743334,2,3486668,Transfer Bank,2,Terkirim
ORD00978,2025-03-06,"Tasdik Wacana, M.Kom.",Bengkulu,Realme C55,Realme,6183710,1,6183710,Transfer Bank,5,Terkirim
ORD00979,2025/06/12,Hj. Oni Dabukke,jambi,Realme C55,realme,6183710,1,6183710,Transfer Bank,2,Terkirim
ORD00980,,"T. Prabu Haryanto, S.Ked",Cilegon,Poco X5,Xiaomi,9263873,3,27791619,E-Wallet,5,Terkirim
ORD00981,07-23-2025,Puti Rahayu Permadi,Bengkulu,iPhone 14 Pro,Apple,9443827,2,18887654,Transfer Bank,3,Terkirim
ORD00982,2025-04-15,"H. Opan Mayasari, M.Kom.",Cirebon,iPhone 14 Pro,Apple,,3,28331481,Transfer Bank,5,Dalam Pengiriman
ORD00983,2025/06/28,Gabriella Najmudin,prabumulih,iPhone 14 Pro,apple,9443827,3,28331481,Transfer Bank,5,Dalam Pengiriman
ORD00984,03-24-2025,Ghani Permadi,SERANG,,APPLE,9443827,2,18887654,Transfer Bank,2,Terkirim
ORD00985,2025-01-29,"Drs. Tira Ramadan, S.T.",Pasuruan,Galaxy A14,Samsung,1,3,47895897,Kartu Kredit,4,Terkirim
ORD00986,,"Nadine Salahudin, S.Gz",BANDAR LAMPUNG,Galaxy A14,SAMSUNG,15965299,2,31930598,Transfer Bank,5,Terkirim
ORD00987,2025-07-03,"Sadina Hidayanto, S.H.",,Poco X5,XIAOMI,9263873,2,18527746,Kartu Kredit,4,Terkirim
ORD00988,2025-05-28,"Kani Kuswandari, S.Kom",pagaralam,Poco X5,xiaomi,9263873,2,18527746,E-Wallet,5,Gagal
ORD00989,2025-07-05,Hj. Tari Iswahyudi,Palangkaraya,OPPO Reno10,OPPO,16139773,3,48419319,Transfer Bank,4,Terkirim
ORD00990,2025/06/01,Timbul Utama,Kota Administrasi Jakarta Barat,OPPO Reno10,OPPO,16139773,3,,Transfer Bank,3,Terkirim
ORD00991,04-22-2025,Lala Dongoran,pasuruan,iPhone 13,apple,11425080,1,11425080,COD,3,Terkirim
ORD00992,2025-05-10,Hasim Suryatmi,Binjai,Vivo V29,Vivo,8682500,1,8682500,Transfer Bank,3,Terkirim
ORD00993,2025/05/19,"Murti Santoso, M.Kom.",Batam,Realme 11 Pro,Realme,1743334,1,1743334,Kartu Kredit,5,Terkirim
ORD00994,2025-03-24,"Puti Fitria Mayasari, S.Psi",jambi,OPPO Reno10,oppo,16139773,,16139773,Kartu Kredit,3,Terkirim
,2025-06-11,"Sutan Elvin Prabowo, S.Pt",Blitar,OPPO A57,OPPO,13851031,1,13851031,E-Wallet,4,Terkirim
ORD00996,,"Muni Mulyani, M.Pd",Bengkulu,Vivo Y27,Vivo,13747665,3,41242995,Kartu Kredit,4,Terkirim
ORD00997,2025/02/14,Yunita Putra,Blitar,Vivo Y27,Vivo,13747665,2,27495330,COD,4,Terkirim
ORD00998,,"Farhunnisa Prayoga, S.Pt",SEMARANG,Redmi Note 12,XIAOMI,15542345,2,31084690,E-Wallet,5,Dalam Pengiriman
ORD00999,2025-03-03,Ella Lailasari,BAU-BAU,Galaxy A14,SAMSUNG,15965299,3,47895897,E-Wallet,5,Terkirim
ORD01000,2025-06-18,Dr. Ophelia Farida,BUKITTINGGI,iPhone 14 Pro,APPLE,9443827,3,28331481,E-Wallet,4,Gagal
ORD01001,2025-07-01,"Hj. Anita Wulandari, S.IP",depok,Vivo V29,vivo,8682500,3,26047500,Kartu Kredit,5,Terkirim
ORD01002,2025-06-11,Queen Sihombing,BITUNG,Galaxy A14,SAMSUNG,99999999,1,15965299,E-Wallet,5,Terkirim
ORD01003,2025-03-23,"Dt. Budi Sudiati, S.Pt",Makassar,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,4,Terkirim
ORD01004,2025-04-08,Hj. Elma Wahyudin,Sorong,Redmi Note 12,Xiaomi,15542345,1,15542345,Transfer Bank,5,Terkirim
ORD01005,2025-07-17,Capa Firmansyah,PRABUMULIH,Poco X5,XIAOMI,9263873,1,9263873,Transfer Bank,3,Terkirim
ORD01006,2025-01-29,Cut Iriana Suartini,BLITAR,Realme 11 Pro,REALME,1743334,2,3486668,Kartu Kredit,2,Gagal
ORD01007,2025-05-26,"drg. Legawa Uwais, S.Kom",Pasuruan,Realme 11 Pro,Realme,99999999,3,5230002,Kartu Kredit,5,Dalam Pengiriman
ORD01008,06-17-2025,Queen Mandasari,Balikpapan,Vivo V29,Vivo,,2,17365000,Transfer Bank,4,Dalam Pengiriman
ORD01009,2025-01-27,Unggul Setiawan,Cimahi,Realme C55,Realme,6183710,2,12367420,Kartu Kredit,5,Dalam Pengiriman
